week,state,stringency_index,government_response_index,containment_health_index,economic_support_index,c1_school_closing,c1_flag,c2_workplace_closing,c2_flag,c3_cancel_public_events,c3_flag,c4_restrictions_on_gatherings,c4_flag,c5_close_public_transport,c5_flag,c6_stay_at_home_requirements,c6_flag,c7_movementrestrictions,c7_flag,c8_internationaltravel,e1_income_support,e1_flag,e2_debtrelief,h1_public_information_campaigns,h1_flag,h2_testing_policy,h3_contact_tracing,h6_facial_coverings,h6_flag,h7_vaccination_policy,h7_flag,h8_protection_of_elderly_people,h8_flag,confirmed_cases,confirmed_deaths,region,population_density,urban_percentage,confirmed_cases_discretized,confirmed_deaths_discretized,stringency_index_discretized,government_response_index_discretized,containment_health_index_discretized,economic_support_index_discretized,urban_percentage_discretized,population_density_normalized,population_density_discretized
67,Mississippi,39.81,44.53000000000001,45.540000000000006,37.5,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,45.6035,1.3738,Region4_Atlanta,63.23,49.4,medium,medium,2,3,3,2,low,5.134474327628362,low
68,Mississippi,11.374285714285715,44.53000000000001,13.01142857142857,10.714285714285714,0.5714285714285714,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.0,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.0,1.4285714285714286,0.2857142857142857,0.0,0.0,58.2023,1.9099,Region4_Atlanta,63.23,49.4,medium,medium,1,3,1,1,low,5.134474327628362,low
54,Montana,51.85000000000001,55.15999999999998,55.88999999999999,50.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,375.2918,7.9951,Region8_Denver,7.42,55.9,high,high,3,3,3,3,low,0.508888980978824,low
55,Montana,51.85000000000001,51.25,51.43,50.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,292.1052,3.4265,Region8_Denver,7.42,55.9,high,high,3,3,3,3,low,0.508888980978824,low
56,Montana,53.435714285714276,57.255714285714284,58.29142857142857,50.0,1.8571428571428572,0.14285714285714285,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.142857142857143,0.0,2.857142857142857,1.0,3.0,0.0,215.01,5.6156,Region8_Denver,7.42,55.9,high,high,3,3,3,3,low,0.508888980978824,low
57,Montana,53.699999999999996,58.699999999999996,59.94,50.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,218.6268,7.8047,Region8_Denver,7.42,55.9,high,high,3,3,3,3,low,0.508888980978824,low
58,Montana,53.699999999999996,58.699999999999996,59.94,50.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,175.225,7.8047,Region8_Denver,7.42,55.9,high,high,3,3,3,3,low,0.508888980978824,low
59,Montana,51.85000000000001,58.99714285714284,60.279999999999994,50.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.4285714285714286,3.0,0.0,3.0,1.0,3.0,0.0,153.3338,1.2373,Region8_Denver,7.42,55.9,high,medium,3,3,4,3,low,0.508888980978824,low
60,Montana,51.85000000000001,60.77999999999999,62.32,50.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,3.0,0.0,131.157,1.4277,Region8_Denver,7.42,55.9,medium,medium,3,4,4,3,low,0.508888980978824,low
61,Montana,51.85000000000001,60.77999999999999,62.32,50.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,3.0,0.0,111.8356,1.5229,Region8_Denver,7.42,55.9,medium,medium,3,4,4,3,low,0.508888980978824,low
62,Montana,50.26428571428572,59.44285714285714,60.79,50.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.1428571428571428,0.8571428571428571,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,2.5714285714285716,0.42857142857142855,91.3721,2.2843,Region8_Denver,7.42,55.9,medium,high,3,3,4,3,low,0.508888980978824,low
63,Montana,50.0,58.10428571428571,59.26,50.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,1.7142857142857142,0.8571428571428571,80.5217,1.047,Region8_Denver,7.42,55.9,medium,medium,3,3,3,3,low,0.508888980978824,low
64,Montana,48.61000000000001,54.269999999999996,54.88,50.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,123.733,2.0939,Region8_Denver,7.42,55.9,medium,medium,3,3,3,3,low,0.508888980978824,low
65,Montana,48.61000000000001,56.058571428571426,56.92,50.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.142857142857143,0.0,3.0,1.0,1.0,1.0,101.6515,2.0939,Region8_Denver,7.42,55.9,medium,medium,3,3,3,3,low,0.508888980978824,low
66,Montana,47.02428571428571,55.16285714285714,57.43,39.285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,1.0,1.0,3.0,1.0,0.14285714285714285,1.0,2.0,1.0,3.0,2.0,4.0,0.0,3.0,1.0,1.0,1.0,96.5118,2.8554,Region8_Denver,7.42,55.9,medium,high,3,3,3,2,low,0.508888980978824,low
67,Montana,42.13,50.31,52.13999999999999,37.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,99.0816,5.4252,Region8_Denver,7.42,55.9,medium,high,3,3,3,2,low,0.508888980978824,low
68,Montana,42.13,51.38142857142857,53.36571428571428,37.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,4.857142857142857,1.0,1.0,1.0,91.5625,2.1891,Region8_Denver,7.42,55.9,medium,medium,3,3,3,2,low,0.508888980978824,low
54,North Carolina,72.62,67.61999999999999,68.34857142857142,62.5,2.0,1.0,2.0,1.0,1.0,1.0,3.7142857142857144,1.0,1.0,1.0,2.0,1.0,1.7142857142857142,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,567.6055,6.4005,Region4_Atlanta,218.04,66.1,high,high,4,4,4,4,medium,17.96527288549998,low
55,North Carolina,73.67857142857143,62.681428571428576,62.70714285714286,62.5,2.0,0.2857142857142857,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.5714285714285714,1.0,2.0,1.0,501.214,5.0269,Region4_Atlanta,218.04,66.1,high,high,4,4,4,4,medium,17.96527288549998,low
56,North Carolina,73.14999999999999,67.38428571428572,68.08,62.5,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.857142857142857,0.7142857142857143,2.0,1.0,2.0,1.0,430.351,5.9621,Region4_Atlanta,218.04,66.1,high,high,4,4,4,4,medium,17.96527288549998,low
57,North Carolina,73.14999999999999,69.17,70.12,62.5,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,377.1502,6.2349,Region4_Atlanta,218.04,66.1,high,high,4,4,4,4,medium,17.96527288549998,low
58,North Carolina,73.14999999999999,69.17,70.12,62.5,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,376.7118,6.3128,Region4_Atlanta,218.04,66.1,high,high,4,4,4,4,medium,17.96527288549998,low
59,North Carolina,73.14999999999999,70.06142857142858,71.14,62.5,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,1.2857142857142858,4.0,1.0,2.0,1.0,2.0,1.0,250.3586,4.9489,Region4_Atlanta,218.04,66.1,high,high,4,4,4,4,medium,17.96527288549998,low
60,North Carolina,67.59000000000002,67.60000000000001,68.33,62.5,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,202.0775,4.2378,Region4_Atlanta,218.04,66.1,high,high,4,4,4,4,medium,17.96527288549998,low
61,North Carolina,66.39857142857143,67.82428571428572,68.58857142857144,62.5,2.0,0.0,2.0,1.0,1.0,1.0,3.5714285714285716,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.7142857142857144,1.0,2.0,1.0,155.0043,2.7862,Region4_Atlanta,218.04,66.1,high,high,4,4,4,4,medium,17.96527288549998,low
62,North Carolina,64.81,67.29,67.98,62.5,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,132.7634,2.8252,Region4_Atlanta,218.04,66.1,medium,high,4,4,4,4,medium,17.96527288549998,low
63,North Carolina,62.16714285714287,64.31285714285714,64.57428571428571,62.5,1.2857142857142858,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.2857142857142858,0.8571428571428571,102.6705,1.8412,Region4_Atlanta,218.04,66.1,medium,medium,4,4,4,4,medium,17.96527288549998,low
64,North Carolina,61.11000000000001,63.12,63.209999999999994,62.5,1.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,122.2421,1.2567,Region4_Atlanta,218.04,66.1,medium,medium,4,4,4,4,medium,17.96527288549998,low
65,North Carolina,59.52428571428571,62.228571428571435,62.19,62.5,1.0,0.0,1.5714285714285714,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,100.0012,2.0263,Region4_Atlanta,218.04,66.1,medium,medium,3,4,4,4,medium,17.96527288549998,low
66,North Carolina,54.23285714285715,59.25714285714287,58.79,62.5,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.4285714285714286,0.42857142857142855,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,103.5668,1.0521,Region4_Atlanta,218.04,66.1,medium,medium,3,3,3,4,medium,17.96527288549998,low
67,North Carolina,51.85000000000001,59.70571428571429,59.30285714285714,62.5,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,4.428571428571429,1.0,1.0,1.0,129.0517,1.0911,Region4_Atlanta,218.04,66.1,medium,medium,3,3,3,4,medium,17.96527288549998,low
68,North Carolina,51.85000000000001,60.42000000000001,60.12,62.5,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,139.1834,1.3541,Region4_Atlanta,218.04,66.1,high,medium,3,4,4,4,medium,17.96527288549998,low
54,North Dakota,48.28142857142857,53.614285714285714,54.131428571428565,50.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.42857142857142855,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,221.3509,5.6824,Region8_Denver,11.09,59.9,high,high,3,3,3,3,low,0.8130620363847334,low
55,North Dakota,49.07,51.47571428571428,51.68285714285714,50.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.4285714285714284,1.0,2.0,1.0,151.708,6.0789,Region8_Denver,11.09,59.9,high,high,3,3,3,3,low,0.8130620363847334,low
56,North Dakota,40.339999999999996,50.06999999999999,50.075714285714284,50.0,1.1428571428571428,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.142857142857143,0.0,3.0,1.0,2.0,1.0,125.9388,3.9645,Region8_Denver,11.09,59.9,medium,high,3,3,3,3,low,0.8130620363847334,low
57,North Dakota,39.81,50.88999999999999,51.01,50.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,107.3056,1.4536,Region8_Denver,11.09,59.9,medium,medium,2,3,3,3,low,0.8130620363847334,low
58,North Dakota,39.81,50.88999999999999,51.01,50.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,69.5108,0.7929,Region8_Denver,11.09,59.9,medium,medium,2,3,3,3,low,0.8130620363847334,low
59,North Dakota,39.81,50.88999999999999,51.01,50.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,59.5996,1.0572,Region8_Denver,11.09,59.9,medium,medium,2,3,3,3,low,0.8130620363847334,low
60,North Dakota,39.81,50.88999999999999,51.01,50.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,89.8619,0.925,Region8_Denver,11.09,59.9,medium,medium,2,3,3,3,low,0.8130620363847334,low
61,North Dakota,39.81,52.97000000000001,53.38999999999999,50.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,70.3037,0.925,Region8_Denver,11.09,59.9,medium,medium,2,3,3,3,low,0.8130620363847334,low
62,North Dakota,39.81,52.97000000000001,53.38999999999999,50.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,76.9112,0.5286,Region8_Denver,11.09,59.9,medium,low,2,3,3,3,low,0.8130620363847334,low
63,North Dakota,39.81,50.8142857142857,50.93000000000001,50.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,1.0,1.7142857142857142,0.8571428571428571,77.3076,1.1893,Region8_Denver,11.09,59.9,medium,medium,2,3,3,3,low,0.8130620363847334,low
64,North Dakota,39.81,51.40999999999998,51.61000000000001,50.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,89.2011,0.5286,Region8_Denver,11.09,59.9,medium,low,2,3,3,3,low,0.8130620363847334,low
65,North Dakota,39.81,52.19,52.5,50.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,123.1636,0.7929,Region8_Denver,11.09,59.9,medium,medium,2,3,3,3,low,0.8130620363847334,low
66,North Dakota,38.22428571428572,51.20714285714286,52.910000000000004,39.285714285714285,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,1.0,1.0,3.0,1.0,0.14285714285714285,1.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,139.418,0.0,Region8_Denver,11.09,59.9,high,low,2,3,3,2,low,0.8130620363847334,low
67,North Dakota,36.11000000000001,49.790000000000006,51.550000000000004,37.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,146.2898,0.6607,Region8_Denver,11.09,59.9,high,low,2,3,3,2,low,0.8130620363847334,low
68,North Dakota,36.11000000000001,49.790000000000006,51.550000000000004,37.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,133.3391,1.0572,Region8_Denver,11.09,59.9,medium,medium,2,3,3,2,low,0.8130620363847334,low
54,Nebraska,51.38999999999999,59.32,57.07999999999999,75.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,366.9752,4.5963,Region7_KansasCity,25.22,73.1,high,high,3,3,3,4,medium,1.984169740168248,low
55,Nebraska,51.38999999999999,57.98571428571428,55.55285714285714,75.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,2.4285714285714284,1.0,2.0,1.0,310.879,4.0218,Region7_KansasCity,25.22,73.1,high,high,3,3,3,4,medium,1.984169740168248,low
56,Nebraska,51.38999999999999,60.92857142857143,58.92,75.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.4285714285714286,0.7142857142857143,3.0,1.0,2.0,1.0,269.9822,2.1937,Region7_KansasCity,25.22,73.1,high,medium,3,4,3,4,medium,1.984169740168248,low
57,Nebraska,49.60285714285715,60.81714285714286,58.79142857142857,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1428571428571428,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,186.2558,2.1937,Region7_KansasCity,25.22,73.1,high,medium,3,4,3,4,medium,1.984169740168248,low
58,Nebraska,47.21999999999999,59.480000000000004,57.26,75.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,157.1631,2.5071,Region7_KansasCity,25.22,73.1,high,high,3,3,3,4,medium,1.984169740168248,low
59,Nebraska,47.21999999999999,59.480000000000004,57.26,75.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,183.5398,1.7759,Region7_KansasCity,25.22,73.1,high,medium,3,3,3,4,medium,1.984169740168248,low
60,Nebraska,47.21999999999999,59.480000000000004,57.26,75.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,89.4717,2.3504,Region7_KansasCity,25.22,73.1,medium,high,3,3,3,4,medium,1.984169740168248,low
61,Nebraska,47.21999999999999,62.60000000000001,57.26,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,100.9626,1.8281,Region7_KansasCity,25.22,73.1,medium,medium,3,4,3,5,medium,1.984169740168248,low
62,Nebraska,47.21999999999999,62.60000000000001,57.26,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,111.9833,1.6192,Region7_KansasCity,25.22,73.1,medium,medium,3,4,3,5,medium,1.984169740168248,low
63,Nebraska,47.21999999999999,62.00571428571429,56.57999999999999,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.7142857142857142,0.8571428571428571,84.1964,0.8879,Region7_KansasCity,25.22,73.1,medium,medium,3,4,3,5,medium,1.984169740168248,low
64,Nebraska,44.048571428571435,60.817142857142855,55.220000000000006,100.0,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,91.4043,0.4178,Region7_KansasCity,25.22,73.1,medium,low,3,4,3,5,medium,1.984169740168248,low
65,Nebraska,43.519999999999996,60.519999999999996,54.88,100.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,106.3424,2.0892,Region7_KansasCity,25.22,73.1,medium,medium,3,4,3,5,medium,1.984169740168248,low
66,Nebraska,43.519999999999996,61.769999999999996,56.31,100.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,176.9587,0.3134,Region7_KansasCity,25.22,73.1,high,low,3,4,3,5,medium,1.984169740168248,low
67,Nebraska,43.519999999999996,61.769999999999996,56.31,100.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,125.0933,2.037,Region7_KansasCity,25.22,73.1,medium,medium,3,4,3,5,medium,1.984169740168248,low
68,Nebraska,43.519999999999996,61.769999999999996,56.31,100.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,118.3555,0.7312,Region7_KansasCity,25.22,73.1,medium,medium,3,4,3,5,medium,1.984169740168248,low
54,New Hampshire,49.07,54.57999999999999,55.24,50.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,415.6888,6.6018,Region1_Boston,152.62,60.3,high,high,3,3,3,3,low,12.543201690771207,low
55,New Hampshire,49.07,49.89999999999999,49.88,50.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,389.3559,4.7473,Region1_Boston,152.62,60.3,high,high,3,3,3,3,low,12.543201690771207,low
56,New Hampshire,49.07,53.24285714285713,53.70857142857143,50.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.142857142857143,0.7142857142857143,2.0,1.0,2.0,1.0,316.2172,4.0056,Region1_Boston,152.62,60.3,high,high,3,3,3,3,low,12.543201690771207,low
57,New Hampshire,49.07,55.65142857142856,56.46571428571429,50.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.857142857142857,1.0,2.0,1.0,256.4304,5.1924,Region1_Boston,152.62,60.3,high,high,3,3,3,3,low,12.543201690771207,low
58,New Hampshire,49.07,58.512857142857136,59.730000000000004,50.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.8571428571428572,3.0,1.0,3.0,1.0,2.0,1.0,196.4211,3.4863,Region1_Boston,152.62,60.3,high,high,3,3,3,3,low,12.543201690771207,low
